Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,modular_ratio
-3.498799,0.391814,0.3743260000000001,-5.440122,0.261718,-0.266459,0.408929,0.664064,0.4694430000000001,-0.334481
-0.672058,0.06991499999999999,0.395665,1.103662,0.261718,-0.598658,-0.308329,1.304307,1.061891,-0.243766
-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.730137,0.52218,-0.175011,0.438262,0.478155
0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.10036,-0.34608,0.332274,0.438262,0.235498
0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,1.020811,-0.081827,-0.5774729999999999,-0.684271,1.113641
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.186911,0.408929,2.198386,2.277968,0.952766
0.17966700000000002,-0.212727,0.132491,-1.306507,0.261718,0.14879,-0.119577,0.427099,0.18881,0.329648
0.167323,0.588093,-0.002652,-0.309259,0.261718,0.647088,0.333428,0.6715979999999999,-0.154186,0.512476
-0.16596,-0.173471,-2.908234,-1.6700240000000002,0.351096,1.020811,0.333428,-0.701324,-0.466001,0.8540469999999999
-0.042522,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,0.024215,0.144676,0.5275350000000001,1.217798,0.06690700000000001
0.167323,0.117022,0.047137,-0.174809,0.261718,0.397939,0.106925,-1.0607030000000002,-0.466001,0.426728
-0.215336,0.250492,0.4739060000000001,1.1870889999999998,0.17234000000000002,1.643684,0.371178,0.203706,1.373706,1.383134
0.229043,-0.181323,0.23207,-0.893459,0.261718,-1.055431,-0.119577,-0.541613,-0.497183,-0.788116
-0.22768,0.446772,0.534365,0.177429,0.17234000000000002,-0.764757,0.484429,1.194124,0.687713,-0.8010390000000001
0.241386,0.23479,0.121822,1.037988,0.261718,0.979286,0.861934,-0.035182,0.001721,0.508691
-0.26471100000000003,-0.09496,0.01513,-0.597346,0.261718,-0.10036,0.257927,-1.421538,-0.684271,-0.108447
-3.498799,0.674456,0.210732,-1.548822,-4.9222150000000005,-1.30458,-11.935457,-3.795305,-2.55516,-6.719324
0.142636,0.470326,-2.958023,-0.379737,0.261718,1.35301,0.710932,-0.146859,0.001721,0.906088
0.229043,-0.000745,0.171611,-0.002793,0.261718,-0.14188399999999998,0.106925,-0.8097979999999999,-0.185368,-0.07424700000000001
0.09326,-1.680899,0.356544,0.180532,0.17234000000000002,0.813187,0.55993,0.489792,0.251173,0.566592
-0.104241,-0.07925700000000001,0.011573,0.220903,0.261718,-0.391033,0.55993,0.5122359999999999,0.531806,-0.528725
0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.8962370000000001,0.144676,0.23213000000000006,0.157628,0.863751
-0.104241,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-0.764757,0.257927,1.058391,0.812439,-0.7150489999999999
0.229043,-0.369751,0.484575,0.25017399999999995,0.261718,2.9309540000000003,2.258699,-1.013388,-0.185368,1.29606
0.15498,0.595945,0.036468,-0.126143,0.261718,1.43606,-0.308329,-0.367748,-0.123005,1.656641
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.8062819999999999,-0.912336,-0.812905,1.436069,-0.112992
-0.104241,-0.07925700000000001,0.552147,1.388496,0.6192300000000001,-0.972381,-3.932369,0.359087,0.531806,-1.7974560000000002
-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,1.145386,0.710932,0.990535,1.124254,0.7902140000000001
0.17966700000000002,-0.291239,0.228514,1.550427,0.17234000000000002,0.273364,0.182426,1.352263,0.40708,0.26245300000000005
1.019049,0.030659,0.335206,-2.318136,-4.654081,-1.470679,0.144676,-2.028037,-1.183175,-1.285088
0.043885,0.187683,0.303198,-0.717056,-1.79398,0.439463,1.126187,1.0302,0.781258,-0.085024
0.389513,0.376111,0.018686,-0.690978,0.08296100000000001,0.771662,-2.950858,-0.518411,0.126447,-1.061719
0.389513,0.556689,0.431229,-1.955514,0.08296100000000001,0.06573999999999999,0.069175,0.340545,-0.65309,0.14389100000000002
0.15498,0.336855,0.068476,0.021525,0.261718,0.06573999999999999,-0.534832,-0.945628,-0.8401790000000001,0.493441
-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.515608,-3.177361,-1.249441,-0.403638,-1.8098
-0.153617,-0.087108,0.299642,0.689629,0.261718,0.06573999999999999,0.144676,0.29956,0.219991,0.105724
0.105604,0.289748,0.171611,-0.220044,0.261718,-0.598658,0.484429,0.306995,0.001721,-0.671132
0.031541,-0.040001,0.17516800000000002,-0.107256,0.261718,-0.847807,-0.232828,-0.457913,-0.123005,-0.527507
0.105604,-0.087108,0.367214,1.522618,0.261718,0.854712,0.52218,0.875265,0.562987,0.579612
-0.054866,0.313302,0.05425,0.218427,0.261718,-0.14188399999999998,0.182426,1.446078,0.375899,-0.106229
-3.498799,-0.5503279999999999,0.050694,-0.629422,-4.9222150000000005,-0.391033,-3.06411,0.481113,0.594169,-1.7123700000000002
0.031541,-0.118513,0.3743260000000001,-0.066706,0.261718,0.024215,0.144676,0.653366,0.62535,0.062302
0.241386,-0.157769,0.338762,-1.203923,0.261718,1.519109,0.333428,-0.729535,-0.902542,1.299893
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,1.892833,-0.4970810000000001,-1.64998,-1.089631,2.222834
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.5952540000000002,-1.28984,0.41312,1.934972,-0.674387
-0.030178,0.093469,0.235627,1.206186,0.261718,1.228436,0.748682,0.789585,0.500624,0.776351
-0.215336,-1.296191,0.491688,1.050073,0.6192300000000001,-0.432558,1.730193,-0.14435499999999998,1.311343,-0.769961
0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,0.190314,0.371178,0.261234,0.812439,0.077515
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.349509,0.182426,0.4563,0.375899,-0.297942
0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.847807,0.069175,0.111852,0.032902,-0.6913
0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-1.055431,-1.25209,-0.18204,0.843621,-0.15416
0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.183409,-2.724356,-0.14684,-0.091823,-1.899406
0.043885,0.06991499999999999,0.285416,0.372779,0.261718,-0.930856,0.408929,1.525487,0.656532,-0.9274
-0.277055,0.038511,0.42056,3.987152,0.17234000000000002,1.26996,0.144676,0.296395,0.18881,1.1661290000000002
0.09326,-0.212727,0.260522,-0.5272560000000001,0.261718,-0.183409,0.182426,-0.4848810000000001,-0.091823,-0.14876
0.451232,-0.26768600000000004,0.335206,-0.8313360000000001,0.261718,0.564038,-2.724356,-0.092127,-0.029461,-1.161933
0.290762,-0.189174,0.07914500000000001,-0.085921,0.976743,-0.266459,-1.138838,-0.429217,0.968347,0.569461
0.25373,-0.197025,0.260522,0.326888,0.261718,0.06573999999999999,0.295677,-0.657367,-1.151994,0.01824
-0.042522,-0.322644,0.310311,0.287293,0.261718,-1.096956,-0.006326,0.859034,0.064084,-0.883713
0.080916,0.062064,0.203619,0.577021,0.261718,0.024215,0.144676,1.1250639999999998,0.781258,0.067811
0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.515608,0.031425,1.672773,0.157628,-0.365523
-0.672058,0.06991499999999999,0.395665,1.103662,0.261718,0.107265,-0.006326,1.149624,1.560794,0.218898
-0.00549,-0.20487600000000006,0.32098000000000004,-0.694588,0.261718,-0.930856,-0.081827,-0.15379,-0.684271,-0.691241
-0.178304,-0.338346,0.45968,1.40246,0.797987,0.480988,-1.403091,0.418323,0.718895,1.55586
-0.215336,0.10132,0.235627,-0.280585,0.261718,-1.470679,-0.044076,1.00265,0.562987,-1.207803
0.080916,-0.142067,0.171611,-0.470713,0.261718,1.519109,0.899684,-1.575678,-1.2455379999999998,0.939228
0.13029200000000002,-0.126364,0.271191,0.816262,0.261718,-0.6401819999999999,0.295677,-2.028833,-2.274526,-0.616426
0.043885,0.407516,0.047137,0.460921,0.261718,-0.349509,0.069175,0.733164,0.001721,-0.245177
0.043885,0.69801,0.022242,0.912997,0.261718,0.14879,0.295677,1.371911,-0.060642,0.090173
0.216699,0.124874,-3.210528,-0.8869239999999999,0.261718,0.14879,0.937434,0.395452,0.064084,-0.254254
-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.391033,1.503691,-0.677346,-0.497183,-0.962662
0.13029200000000002,-0.212727,0.324537,0.386474,0.261718,1.26996,1.2016870000000002,-0.8133699999999999,-0.8089970000000001,0.55532
0.09326,-0.26768600000000004,0.16805499999999998,-0.383884,0.261718,-0.183409,0.52218,-0.18202,0.064084,-0.32409
0.068573,-0.016447999999999997,0.274747,-0.03633,0.261718,0.107265,0.597681,-0.203824,0.500624,-0.110786
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.474083,0.333428,-0.479115,-0.996086,-0.476732
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.726734,0.55993,1.740027,2.246787,1.328247
2.105308,-0.07925700000000001,0.239183,-1.152363,-0.989576,-1.636779,-3.13961,-2.943959,-3.241152,-2.644365
0.056229,0.124874,0.136047,0.14974,0.17234000000000002,0.730137,-0.081827,-0.385086,0.032902,0.850189
0.019197,-0.040001,0.288973,-0.042597,0.261718,0.190314,0.408929,-0.065799,-0.497183,0.06957100000000001
-0.00549,-0.071406,0.352988,-0.20667600000000005,0.261718,-1.138481,0.333428,0.605061,0.999528,-1.082948
-0.240024,0.117022,0.235627,0.902912,0.17234000000000002,-1.138481,0.257927,1.984797,1.124254,-1.04624
-0.104241,-0.07925700000000001,0.011573,0.220903,0.261718,0.190314,0.52218,0.223451,0.562987,0.0077519999999999985
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.522513,0.295677,0.33175,-0.029461,0.42932
-0.128929,0.289748,0.235627,1.057473,0.17234000000000002,0.854712,-0.157328,0.4652310000000001,0.282354,1.012137
-0.104241,-0.197025,0.221401,0.17367,0.261718,1.43606,0.069175,-0.819292,-0.559546,1.4157799999999998
0.389513,0.376111,0.018686,-0.690978,0.08296100000000001,1.0623360000000002,0.52218,-1.23482,-0.466001,0.77089
0.204355,-0.448263,0.349432,0.689659,0.261718,2.141982,0.710932,-1.291883,-0.65309,1.593556
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.397939,-0.119577,-1.043132,-0.43482,0.567134
0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,0.688613,1.805694,-1.099165,0.001721,-0.228095
0.31545,-0.330495,0.555703,-0.374098,0.708609,-2.052027,-1.478592,0.54928,1.903791,-1.027518
-0.079554,0.250492,0.388552,-0.002584,0.08296100000000001,-1.429155,0.069175,0.5076149999999999,0.62535,-1.224174
0.080916,-0.291239,0.356544,0.226662,0.261718,0.231839,0.295677,0.13753800000000002,0.064084,0.160925
-0.215336,0.10132,0.235627,-0.280585,0.261718,-0.515608,0.144676,1.045694,0.905984,-0.432501
-3.498799,10.65331,-3.210528,0.06482,-4.9222150000000005,-0.349509,0.220177,2.666123,-0.933723,-0.306115
3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,0.231839,0.220177,2.403801,-0.154186,0.210785
-0.696746,-0.055704,-3.210528,0.628849,0.261718,-0.01731,0.220177,-0.953297,-1.120812,-0.015056
0.25373,0.336855,0.086258,-0.979571,0.261718,0.356414,0.144676,-1.208144,0.064084,0.360304
-0.116585,0.423218,0.086258,1.919136,0.261718,0.190314,0.144676,-0.7740739999999999,0.251173,0.212376
0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.429155,-1.403091,-1.323588,-0.278912,-0.452151
-0.425181,-0.071406,0.424116,1.863279,0.17234000000000002,0.06573999999999999,0.446679,1.88176,1.779065,-0.061117999999999985
-0.104241,-0.055704,0.299642,0.391249,0.17234000000000002,0.647088,0.144676,-0.069547,-0.060642,0.6259279999999999
0.25373,0.336855,0.086258,-0.979571,0.261718,-1.055431,0.144676,-0.626478,0.064084,-0.8962379999999999
0.142636,0.203385,-0.006209,-0.8348270000000001,0.261718,1.560634,0.220177,-0.112047,-0.403638,1.403857
0.117948,0.266195,0.043581,-0.5900350000000001,0.17234000000000002,-0.515608,0.069175,-0.328704,0.095265,-0.371334
0.661077,-0.20487600000000006,-3.075385,0.471036,1.066121,-1.802878,-1.2143389999999998,-1.917136,-0.43482,-0.946447
0.043885,-0.173471,0.285416,-0.775121,0.17234000000000002,0.024215,0.446679,0.592169,0.095265,-0.092679
-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,-0.349509,0.069175,0.817058,0.31353600000000004,-0.224912
0.15498,-0.471816,0.50947,1.205082,0.261718,0.14879,0.7864329999999999,0.945355,-0.154186,-0.170254
-0.116585,-0.338346,-3.210528,-0.8658290000000001,-1.168333,3.304678,-0.308329,-1.835514,-2.711067,3.463356
-0.338774,-0.314793,0.449011,1.243006,0.797987,-0.349509,-1.629594,0.940132,2.30915,0.8372299999999999
-0.00549,0.486028,0.118265,0.446569,0.261718,-0.183409,0.597681,0.285561,0.344717,-0.3627260000000001
-0.042522,0.407516,-3.210528,-0.636404,0.261718,1.43606,0.446679,-1.208765,-0.5283640000000001,1.148855
0.25373,-0.197025,0.260522,0.326888,0.261718,1.43606,0.55993,-1.38463,-0.996086,1.092461
-3.498799,0.745117,0.150273,0.685183,-4.9222150000000005,-0.723232,-0.006326,1.218083,-2.087438,-0.53163
-0.437525,0.423218,0.388552,0.6208520000000001,0.17234000000000002,0.107265,-0.044076,1.717564,1.155435,0.237354
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.6401819999999999,0.55993,0.6084970000000001,0.656532,-0.728238
0.327793,-0.142067,0.4810180000000001,-2.171392,0.261718,1.020811,0.55993,-0.363069,0.31353600000000004,0.713592
0.142636,0.43107,0.032912000000000004,-0.486796,0.261718,-0.8062819999999999,0.295677,0.059585,0.375899,-0.762221
0.377169,0.164129,0.139604,-0.241825,0.17234000000000002,-0.8062819999999999,0.106925,-0.38064,0.095265,-0.66742
-0.042522,0.140576,0.089814,0.07231,0.261718,0.439463,-0.232828,-1.733098,-0.8089970000000001,0.6941470000000001
-0.079554,-0.291239,0.388552,0.855618,0.261718,0.439463,0.106925,0.339283,-0.185368,0.466329
-0.289399,-0.424709,0.107596,0.666147,0.17234000000000002,0.190314,0.182426,0.054013,0.157628,0.191713
-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.764757,0.144676,0.628127,0.344717,-0.648095
0.229043,-0.354049,0.182281,0.210878,0.261718,-0.05883500000000001,0.295677,0.252691,-0.403638,-0.094066
0.15498,-0.275537,0.417003,0.813815,0.261718,-0.515608,0.333428,0.7331449999999999,0.344717,-0.5240239999999999
-0.042522,-0.236281,-3.210528,-0.27205100000000004,0.261718,0.647088,0.106925,0.57221,0.438262,0.642141
0.327793,0.50173,0.050694,-1.018301,0.261718,-1.138481,0.673182,0.4996350000000001,-0.091823,-1.230888
-0.22768,0.085618,0.239183,-0.523467,0.261718,0.06573999999999999,-0.119577,1.337954,0.937165,0.23651
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.30798400000000004,0.408929,0.037083,0.4694430000000001,-0.379133
0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.356414,0.371178,0.274397,-0.372457,0.235968
0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,1.643684,0.748682,-0.092845,0.032902,1.138042
-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-3.3392980000000003,-3.06411,2.306258,-3.147608,-3.870781
-3.461768,-0.20487600000000006,-3.210528,-3.4418370000000005,-3.045274,0.356414,-5.706639,2.470726,-3.20997,-3.827853
-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,-0.474083,-0.044076,0.264068,0.562987,-0.273843
0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,-0.432558,-0.044076,0.4738520000000001,0.562987,-0.247081
-0.289399,0.8314799999999999,0.157386,0.987562,0.529852,-0.432558,-1.440842,-1.50485,-1.089631,0.521071
-0.116585,-0.189174,0.694403,0.974792,0.708609,-0.557133,-1.2143389999999998,0.759471,1.280161,0.364475
0.080916,0.588093,0.01513,0.00225,0.261718,-0.474083,0.52218,0.384502,0.18881,-0.583202
-0.22768,-0.503221,0.406334,-0.671732,0.261718,-0.847807,-0.044076,1.152925,0.62535,-0.623575
-0.338774,-0.314793,0.449011,1.243006,0.797987,-0.764757,-1.667344,1.882187,2.776872,0.40803
-3.498799,0.250492,0.23207,1.224178,-4.9222150000000005,0.397939,0.55993,0.94219,0.375899,0.177356
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.183409,-1.063338,-0.614537,0.656532,0.640285
0.043885,0.69801,0.022242,0.912997,0.261718,0.190314,0.52218,1.103862,0.126447,0.029174
0.15498,0.23479,0.210732,0.643738,0.17234000000000002,1.643684,0.748682,-0.735398,-0.403638,1.146094
-0.104241,-0.456114,0.484575,0.143802,0.261718,0.8962370000000001,0.182426,-0.714138,-0.154186,0.827441
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.183409,0.597681,0.257816,0.594169,-0.346729
0.364825,0.289748,0.235627,-0.32379,0.17234000000000002,-0.266459,-0.006326,0.402209,0.375899,-0.12748199999999998
0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.764757,0.295677,-0.14018,-0.123005,-0.71206
-0.153617,-0.26768600000000004,-3.210528,-0.35177800000000004,-0.006417,1.602159,-0.157328,-0.543497,-0.216549,1.688575
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.190314,0.257927,-0.542079,0.562987,0.153861
-0.00549,-0.071406,0.352988,-0.20667600000000005,0.261718,-0.930856,0.220177,-0.327791,0.62535,-0.827536
-0.141273,-0.244132,0.249852,0.593729,0.261718,0.024215,-0.081827,0.282396,-0.341275,0.189073
0.266074,0.415367,0.089814,-0.68501,0.261718,-1.055431,0.52218,-0.695538,0.064084,-1.095208
-3.498799,0.007106,0.342319,-0.318002,-4.9222150000000005,-1.180006,0.144676,0.492083,0.905984,-1.026904
0.290762,0.156278,0.136047,1.401386,0.08296100000000001,0.771662,-0.232828,0.986884,0.344717,0.981409
0.870923,-0.236281,0.025799,-1.94155,0.976743,-2.010502,-1.25209,-2.074964,-0.87136,-1.140849
0.426544,0.588093,0.160942,-0.889699,0.261718,1.311485,0.899684,-0.18404,-0.372457,0.756255
0.105604,-0.189174,0.164499,-0.683757,0.261718,0.397939,0.597681,0.310161,0.18881,0.145759
0.105604,0.289748,0.171611,-0.220044,0.261718,0.356414,0.371178,-0.540176,-0.403638,0.230989
0.31545,-0.236281,0.37077,0.812174,0.261718,-0.349509,-0.308329,-0.470048,-0.902542,-0.011874
0.105604,0.7215630000000001,0.086258,0.505409,0.261718,0.771662,0.748682,0.14483800000000002,0.438262,0.384596
-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,1.602159,0.144676,-0.574716,-0.902542,1.495464
-0.042522,-0.236281,-3.210528,-0.27205100000000004,0.261718,2.55723,0.597681,-0.908719,-0.278912,2.035883
-0.178304,0.014957,0.26407800000000003,0.582361,0.17234000000000002,1.560634,0.408929,-0.208794,-0.247731,1.306994
-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.183409,0.182426,0.262165,-0.029461,-0.151858
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.14879,0.371178,1.054334,0.31353600000000004,0.050391000000000005
-0.091897,-0.189174,0.345875,0.235912,0.261718,-0.14188399999999998,-0.006326,-0.4673100000000001,-0.247731,-0.005074
0.043885,-0.173471,0.285416,-0.775121,0.17234000000000002,0.439463,-0.006326,-0.7526579999999999,-0.590727,0.535513
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,0.024215,-0.685833,1.326518,2.870416,0.698137
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.6401819999999999,0.257927,0.484142,-0.091823,-0.602744
0.13029200000000002,0.8707360000000001,-3.210528,0.062492999999999986,0.261718,0.397939,0.069175,0.93489,0.438262,0.457421
0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,0.522513,0.597681,0.663404,-0.060642,0.24619
-0.338774,-0.09496,0.527252,1.857252,-1.257711,0.06573999999999999,-1.403091,0.987215,2.402694,1.105854
-0.079554,0.179832,0.310311,1.1799879999999998,-1.257711,1.560634,0.333428,-0.562038,0.032902,1.330767
-0.16596,-0.173471,-2.908234,-1.6700240000000002,0.351096,0.397939,0.220177,0.298007,-0.060642,0.357122
-3.498799,-0.03215,-2.481465,-0.333876,-4.9222150000000005,2.141982,0.597681,-0.039764,0.064084,1.674121
-0.116585,-0.189174,0.694403,0.974792,0.708609,-1.30458,-1.28984,0.986108,0.905984,-0.334517
0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.183409,0.106925,1.378842,0.219991,-0.104831
0.31545,-0.047852,0.14315999999999998,-0.574788,0.261718,0.688613,0.52218,-0.378349,0.001721,0.442967
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-0.6401819999999999,0.295677,-0.8252520000000001,-0.060642,-0.6135689999999999
0.068573,-0.016447999999999997,0.274747,-0.03633,0.261718,1.560634,0.220177,-1.086836,-0.559546,1.421915
0.4142,-0.471816,0.239183,1.018385,0.887365,-1.30458,-1.365341,0.514352,1.841428,-0.349092
-0.042522,-0.173471,0.644613,0.089437,-0.989576,1.43606,-1.2143389999999998,-0.793198,0.18881,2.399261
-0.104241,0.022808,0.377883,1.279945,0.17234000000000002,1.020811,0.069175,0.246595,0.7500760000000001,1.022999
-0.153617,-0.22843,0.488131,0.580183,0.261718,2.474181,0.710932,-0.06680900000000001,0.219991,1.887931
-0.00549,0.478177,0.029355000000000006,-0.247644,0.17234000000000002,0.14879,0.484429,0.036616,-0.060642,-0.011319
0.204355,-0.275537,0.360101,-0.278884,0.261718,0.564038,0.220177,-0.278593,0.18881,0.5025310000000001
-0.00549,0.486028,0.118265,0.446569,0.261718,-0.557133,0.446679,0.518837,0.562987,-0.619633
0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-1.096956,-1.1010879999999998,-1.143316,0.344717,-0.28966
-0.116585,0.203385,5.49199,1.852806,-1.436467,1.768258,-0.081827,0.38823,-0.715453,1.800977
0.15498,-0.448263,0.356544,-0.003837,0.261718,0.024215,0.295677,-0.369728,0.001721,-0.022024
0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,0.14879,0.408929,0.40182,-0.247731,0.041133
0.117948,0.266195,0.043581,-0.5900350000000001,0.17234000000000002,0.06573999999999999,0.52218,-1.016786,-0.310094,-0.113378
-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.480988,0.069175,1.517469,0.375899,0.5180939999999999
0.31545,0.540986,0.029355000000000006,-0.395163,0.261718,-0.10036,0.408929,0.108609,0.126447,-0.164431
-0.252367,0.062064,0.171611,-0.420108,0.261718,-1.2630549999999998,0.106925,0.443234,0.905984,-1.088987
0.006853,0.038511,-0.376075,0.963811,-0.006417,0.813187,0.408929,0.300414,0.375899,0.625746
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.432558,0.106925,-0.29395,0.62535,-0.322775
0.031541,0.2976,-3.210528,-0.5835899999999999,-0.721442,0.605563,1.012935,0.10127,0.095265,0.106206
0.13029200000000002,0.336855,0.100483,0.382834,0.17234000000000002,-0.474083,0.257927,0.657968,-0.029461,-0.442929
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-1.180006,-1.25209,0.8012729999999999,1.498432,-0.280064
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.764757,0.144676,1.425129,0.812439,-0.61146
-0.042522,0.540986,0.253409,-0.8363780000000001,0.261718,0.14879,0.106925,-0.026153,-0.559546,0.21322
0.13029200000000002,-0.275537,0.274747,-0.574878,0.261718,0.06573999999999999,0.257927,0.14344,0.001721,0.041784
-0.22768,-0.503221,0.406334,-0.671732,0.261718,0.688613,0.295677,0.670899,0.656532,0.5589850000000001
0.364825,0.195534,0.17516800000000002,-0.027618,0.261718,-0.30798400000000004,-0.232828,-0.192272,0.40708,-0.010752
0.117948,0.171981,0.217845,1.738109,0.261718,0.356414,0.446679,0.45764,0.001721,0.190327
-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.889429,0.106925,-1.748941,-0.8089970000000001,2.690886
-0.104241,-0.197025,0.221401,0.17367,0.261718,2.349606,0.899684,-1.207154,-1.058449,1.648359
-0.104241,-1.037102,0.388552,-1.099311,0.17234000000000002,-1.138481,0.257927,-1.7806650000000002,-0.247731,-1.050809
0.17966700000000002,-0.173471,0.121822,-1.139205,0.17234000000000002,-0.6401819999999999,0.182426,-1.915544,-0.746634,-0.5455899999999999
0.25373,-0.338346,0.352988,-1.154243,0.17234000000000002,0.314889,0.446679,-0.039666,-0.060642,0.156115
-0.042522,-0.463965,0.392108,0.22699,0.261718,1.228436,0.597681,-0.44772,0.500624,0.8791450000000001
0.229043,-0.369751,0.484575,0.25017399999999995,0.261718,-0.557133,1.805694,-2.439838,-1.993893,-1.221654
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.930856,0.031425,-0.219414,0.344717,-0.7549520000000001
0.105604,0.014957,0.377883,-0.4322220000000001,0.261718,-1.180006,0.220177,-0.680802,-0.123005,-1.0615139999999998
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.14188399999999998,0.182426,-0.048811,0.500624,-0.097055
0.117948,-0.29909,0.4739060000000001,-0.204438,0.08296100000000001,-1.096956,-0.195078,0.008678,0.251173,-0.779508
0.080916,0.10132,0.10404,0.14049,0.261718,0.14879,0.899684,0.188833,-0.43482,-0.20138
0.167323,0.171981,0.047137,0.268047,0.17234000000000002,0.273364,0.55993,-0.011708,0.064084,0.057672
-0.042522,0.2976,0.07914500000000001,1.500568,0.351096,-0.391033,0.295677,1.6863240000000002,0.18881,-0.393949
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.723232,0.975185,0.037374,0.7500760000000001,-1.007555
0.080916,-0.244132,0.45968,0.426726,0.261718,1.519109,0.748682,-1.7273889999999998,-1.432627,1.030401
0.068573,0.533135,0.488131,0.25566500000000003,-0.6320640000000001,-0.681707,0.710932,-0.650281,-0.996086,-0.842593
-0.06721,-0.4325600000000001,-3.210528,-0.875108,0.17234000000000002,-0.474083,0.52218,0.209511,0.500624,-0.574125
-3.498799,0.329004,0.139604,0.982191,-4.9222150000000005,-0.349509,0.748682,1.397928,-2.742249,-0.57492
0.068573,0.007106,0.288973,0.592954,0.261718,0.314889,0.446679,0.487268,0.31353600000000004,0.14791700000000002
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.346105,0.257927,-0.268749,0.282354,-1.232335
0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.183409,0.710932,0.385259,0.344717,-0.423701
-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.349509,0.031425,-0.450399,0.31353600000000004,-0.217546
0.080916,0.077766,0.050694,0.857319,-1.257711,0.190314,0.446679,0.931842,0.781258,0.043038
-0.202992,-0.000745,-3.210528,-0.5272560000000001,0.08296100000000001,0.605563,0.371178,0.178349,-0.216549,0.440073
-0.153617,-0.22843,0.488131,0.580183,0.261718,1.020811,-0.119577,0.700624,0.095265,1.131098
0.648733,-0.197025,0.029355000000000006,0.335213,-0.185173,-0.8062819999999999,-1.063338,0.5483100000000001,1.529613,-0.01543
0.105604,0.556689,-0.031104000000000007,0.619301,0.17234000000000002,-0.889332,-0.044076,-0.203008,-0.5283640000000001,-0.6684439999999999
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.723232,-0.157328,0.759918,0.157628,-0.462205
-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,-0.10036,-0.081827,0.165768,0.8748020000000001,0.075321
0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,0.231839,0.597681,-0.220327,-0.590727,-0.007546
