Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,modular_ratio,class
0.080916,-0.291239,0.356544,0.226662,0.261718,-0.972381,0.182426,0.070011,-0.372457,-0.8515010000000001,F
0.031541,-0.024299,0.545034,-2.187595,0.261718,0.522513,0.446679,-2.543186,-1.775623,0.358954,E
-0.079554,0.179832,0.310311,1.1799879999999998,-1.257711,-0.8062819999999999,0.408929,1.7882939999999998,0.500624,-0.818422,E
0.241386,-0.4325600000000001,0.349432,-1.029281,0.261718,-0.349509,0.106925,-1.634895,-0.8401790000000001,-0.255424,F
-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,0.564038,0.371178,-0.239063,-0.154186,0.428681,F
0.15498,-0.251983,0.125378,-0.5766979999999999,-0.9001979999999999,-0.681707,0.031425,-0.128511,0.064084,-0.519069,A
9.52396,-0.181323,0.068476,-2.8098080000000003,-2.777139,-0.8062819999999999,1.503691,-0.5460010000000001,-2.492797,-1.30129,A
-0.252367,0.062064,0.171611,-0.420108,0.261718,0.024215,0.371178,-0.67323,0.843621,-0.055248,E
1.7720240000000005,0.014957,0.335206,-0.08619,-2.687761,0.688613,0.295677,-0.594326,-0.247731,0.583529,A
-0.042522,-0.463965,0.392108,0.22699,0.261718,-0.847807,0.52218,0.411606,0.31353600000000004,-0.908462,E
0.019197,0.093469,0.4739060000000001,1.897295,0.17234000000000002,-0.14188399999999998,-0.195078,-0.437624,0.718895,0.137731,X
-0.375806,-0.291239,-3.210528,-0.835274,0.08296100000000001,0.107265,0.220177,-1.821923,-1.2455379999999998,0.126386,D
-0.351118,0.022808,0.171611,1.1519700000000002,0.261718,-0.266459,0.371178,1.345021,2.090879,-0.299991,X
-0.079554,-0.338346,0.40989,0.129748,0.17234000000000002,0.024215,0.484429,-0.087739,0.251173,-0.12647,A
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.01731,0.220177,-0.2571,-1.089631,-0.020035,F
-0.202992,0.203385,0.33165,-1.115215,0.08296100000000001,-0.972381,-0.119577,0.500218,0.344717,-0.704067,D
0.105604,-0.09496,0.324537,0.557118,0.17234000000000002,-0.14188399999999998,-0.195078,-0.307968,-0.310094,0.107689,A
-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,-0.723232,0.220177,0.625447,-0.154186,-0.645612,A
0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,0.273364,0.446679,-1.239267,-0.091823,0.117839,F
0.080916,0.650903,-0.023991,0.472826,0.261718,0.356414,0.673182,-0.770696,-1.089631,0.09109,A
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.930856,0.144676,0.07071000000000001,0.62535,-0.799821,G
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.972381,-0.006326,0.792381,0.687713,-0.7690319999999999,E
-0.042522,-0.236281,-3.210528,-0.27205100000000004,0.261718,1.892833,0.295677,-0.108999,0.282354,1.6476240000000002,A
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,3.180103,0.396345,-1.736437,-1.7860169999999995,2.747498,E
0.216699,-0.424709,0.306755,-0.043283,0.261718,-0.515608,0.371178,-0.182622,-0.777816,-0.542263,A
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.439463,0.371178,-1.039288,-0.497183,0.307551,A
0.167323,0.171981,0.047137,0.268047,0.17234000000000002,0.107265,0.295677,0.313597,0.064084,0.057166,F
0.377169,0.014957,0.381439,0.29275300000000004,0.261718,-0.723232,0.333428,0.968013,1.186617,-0.705803,H
0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,-0.266459,0.144676,0.782887,-0.154186,-0.195883,F
-0.153617,9.65621,0.05425,0.56598,-1.078955,0.024215,-0.006326,-1.12788,-1.93153,0.181961,F
0.15498,0.336855,0.068476,0.021525,0.261718,0.024215,0.333428,-0.277,0.001721,-0.03866,A
0.364825,-0.000745,-0.052442,1.293223,0.976743,-0.474083,0.597681,1.277921,1.68552,-0.619139,I
0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-1.636779,-0.081827,-0.920951,0.905984,-1.347293,H
0.13029200000000002,0.336855,0.100483,0.382834,0.17234000000000002,-0.266459,0.031425,0.958713,0.375899,-0.13621,A
0.13029200000000002,-0.071406,0.214288,0.915742,0.261718,0.854712,0.069175,0.219024,-0.091823,0.8546729999999999,A
0.068573,-0.016447999999999997,0.274747,-0.03633,0.261718,-0.30798400000000004,0.408929,0.35004,0.843621,-0.350937,H
0.13029200000000002,-0.275537,0.274747,-0.574878,0.261718,-0.01731,0.220177,-0.801779,-0.746634,-0.008064,A
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.688613,0.597681,-0.189146,0.126447,0.410538,A
0.043885,-0.157769,0.328093,0.552225,0.261718,0.522513,0.484429,0.270941,0.62535,0.319112,A
0.648733,-0.197025,0.029355000000000006,0.335213,-0.185173,-1.5952540000000002,-1.28984,-0.886178,-0.372457,-0.688395,I
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.8962370000000001,0.408929,0.244556,0.095265,0.689554,F
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.266459,0.182426,-0.200562,-0.123005,-0.222935,F
-0.486901,-0.03215,0.196506,-0.633748,0.261718,0.771662,0.220177,-0.389843,0.251173,0.729939,C
-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,0.937762,0.031425,0.451388,0.968347,0.976599,E
0.068573,-0.20487600000000006,0.424116,1.412158,0.261718,0.564038,0.408929,0.337905,-0.5283640000000001,0.390804,A
0.006853,0.462474,-0.016878,0.649795,-1.347089,0.06573999999999999,0.52218,0.8849540000000001,0.375899,-0.105831,F
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-0.8062819999999999,-1.403091,-0.8306889999999999,0.968347,0.207662,I
0.105604,0.7215630000000001,0.086258,0.505409,0.261718,0.231839,0.220177,0.105813,0.219991,0.223648,F
0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.764757,-3.026359,0.179456,-0.091823,-2.08016,A
-0.06721,-0.4325600000000001,-3.210528,-0.875108,0.17234000000000002,-0.349509,0.295677,-0.605024,-0.310094,-0.35952,A
0.080916,-0.244132,0.214288,-0.37914,0.261718,-0.183409,-0.195078,-0.434984,-0.43482,0.059819,F
-0.314087,-0.236281,0.029355000000000006,0.460861,0.261718,0.937762,0.861934,-0.192544,0.438262,0.469837,A
-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.017408,0.295677,-1.335761,-0.621908,1.764619,A
0.142636,-0.142067,0.246296,0.789259,-1.347089,1.228436,0.673182,0.34623400000000004,-0.029461,0.835843,A
0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.266459,0.182426,-0.744019,-0.247731,-0.216835,F
-0.425181,-0.220579,0.306755,0.496637,0.261718,0.231839,-0.308329,-0.406676,0.032902,0.530885,E
-3.498799,-0.16562000000000002,0.811764,-1.809159,-4.9222150000000005,-0.598658,0.220177,-0.659891,-1.900349,-0.539165,A
-0.22768,0.109171,0.413447,0.118917,0.17234000000000002,-0.764757,0.333428,0.689246,0.687713,-0.74538,D
-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.647088,0.446679,0.030889,0.032902,0.448512,A
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.598658,0.220177,-0.004932,-0.559546,-0.527375,F
0.09326,0.2976,-0.013322,0.1091,0.261718,2.308081,0.371178,-1.412142,-0.933723,1.969652,A
0.15498,-0.275537,0.417003,0.813815,0.261718,0.688613,0.446679,0.089543,0.064084,0.487763,A
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.231839,0.371178,1.154672,-0.341275,0.120479,A
0.229043,0.242641,0.089814,0.12023,0.261718,0.314889,0.710932,-0.082982,-0.185368,0.005486,A
0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,0.231839,-0.044076,-0.072304,0.31353600000000004,0.372131,A
0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,0.522513,0.069175,0.005009,-0.091823,0.558334,F
-0.22768,0.289748,-0.006209,0.395814,0.261718,-0.183409,0.408929,0.756443,0.219991,-0.263549,A
0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,-0.349509,0.031425,-0.207882,-0.185368,-0.21575,A
-0.202992,-0.016447999999999997,0.594823,-1.5818219999999998,-0.363929,-0.557133,0.371178,0.377299,1.217798,-0.564662,E
-0.017834,-0.22843,0.37077,1.293671,0.17234000000000002,0.564038,0.220177,0.8898459999999999,2.402694,0.5716060000000001,X
-0.128929,0.022808,0.19295,0.837775,0.261718,0.356414,-0.044076,0.012794,0.032902,0.48364,A
-0.054866,0.179832,0.239183,-1.170087,0.261718,-0.30798400000000004,0.6354310000000001,0.999543,0.40708,-0.485363,E
0.031541,-0.346197,-0.009765,1.029902,0.08296100000000001,1.685209,0.55993,-0.613897,-0.185368,1.288598,A
-3.498799,-0.11066199999999997,7.419561,2.021451,-4.9222150000000005,-0.14188399999999998,-0.7613340000000001,1.335682,1.404887,0.4840390000000001,I
-3.498799,-0.573882,0.356544,0.750648,-4.9222150000000005,0.605563,-0.006326,-0.793334,-1.183175,0.674003,A
0.364825,-0.000745,-0.052442,1.293223,0.976743,0.647088,-1.32759,0.11076400000000003,1.280161,1.695446,I
0.13029200000000002,-0.463965,0.338762,0.26578,0.261718,-0.557133,0.069175,0.586577,0.251173,-0.425823,A
0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,0.647088,0.295677,1.68081,0.4694430000000001,0.572691,A
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.190314,-0.006326,-0.468242,-0.341275,0.306526,F
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.273364,-1.32759,0.451,1.186617,1.295674,I
-0.202992,-0.000745,-3.210528,-0.5272560000000001,0.08296100000000001,-0.474083,0.257927,0.706759,0.282354,-0.453043,D
-3.054421,-0.354049,0.26407800000000003,-1.957305,-1.078955,-1.346105,0.144676,0.148974,-3.085245,-1.181523,A
0.290762,0.109171,-0.112901,0.221262,0.261718,-0.266459,0.257927,0.772519,-0.310094,-0.261547,A
-0.301743,0.195534,0.381439,0.351116,0.08296100000000001,-0.6401819999999999,0.333428,0.073021,0.7500760000000001,-0.6359319999999999,E
0.019197,-0.173471,0.306755,-0.081535,0.17234000000000002,-1.055431,-0.119577,0.405587,-0.310094,-0.787621,F
-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.266459,0.333428,0.58848,0.905984,-0.297785,G
0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,-0.30798400000000004,0.257927,0.340041,-0.091823,-0.301209,F
0.8462350000000001,-0.09496,0.182281,-1.981085,0.6192300000000001,-1.096956,-1.478592,-1.952103,-0.372457,-0.038901,I
-0.240024,0.117022,0.235627,0.902912,0.17234000000000002,-0.889332,0.52218,1.262176,0.282354,-0.93819,E
0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.515608,0.295677,0.340604,0.157628,-0.508533,A
0.290762,0.109171,-0.112901,0.221262,0.261718,-0.14188399999999998,-0.006326,0.201376,0.001721,-0.004665,A
0.031541,-0.040001,0.17516800000000002,-0.107256,0.261718,-0.432558,0.220177,-0.181438,0.064084,-0.36545,F
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-0.764757,-0.950086,-0.375301,0.781258,-0.038865,I
0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.564038,0.484429,-0.300299,-0.247731,0.361161,A
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.024215,-0.308329,0.171632,-0.559546,0.291108,A
0.13029200000000002,-0.212727,0.324537,0.386474,0.261718,0.190314,1.503691,0.337885,0.18881,-0.488582,F
-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-0.598658,0.031425,0.681693,1.03071,-0.440217,H
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.349509,0.446679,0.753142,0.7500760000000001,-0.43308,E
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.024215,0.371178,0.920426,-0.029461,-0.06553099999999999,A
0.15498,-0.377602,0.349432,0.70613,-0.006417,1.103861,0.220177,-0.285329,0.18881,0.977515,A
-0.190648,-0.024299,0.367214,2.258633,0.17234000000000002,1.934358,0.899684,0.7191069999999999,1.810246,1.3814229999999998,X
0.31545,0.517433,-0.002652,-2.543473,0.261718,-1.138481,0.144676,0.586345,-0.341275,-0.991437,F
0.142636,-0.000745,0.153829,0.955845,0.261718,-0.30798400000000004,-2.837607,0.755181,0.095265,-1.801856,F
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.266459,-1.403091,0.195396,0.8748020000000001,0.763645,I
0.303106,0.352558,0.082701,0.7039810000000001,0.261718,0.439463,0.295677,0.359534,-0.060642,0.360859,F
0.080916,0.077766,0.050694,0.857319,-1.257711,-0.05883500000000001,0.220177,-1.246567,-1.2767190000000002,-0.040842,A
-0.017834,0.132725,0.125378,1.357345,0.261718,0.273364,0.031425,-0.243354,-1.339082,0.330854,A
0.105604,-0.149918,0.438342,0.934659,0.261718,0.522513,0.069175,0.672413,0.095265,0.566604,A
0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,-2.508801,-3.026359,1.313879,-1.775623,-3.270002,A
-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.14879,-0.270579,-0.955976,-0.964905,0.415565,F
0.105604,0.7215630000000001,0.086258,0.505409,0.261718,0.06573999999999999,0.6354310000000001,0.416498,-0.247731,-0.148832,F
0.117948,-0.29909,0.4739060000000001,-0.204438,0.08296100000000001,-0.349509,0.597681,0.315519,0.251173,-0.507448,A
-0.16596,-0.134216,0.256965,0.387041,0.261718,-0.598658,0.182426,-0.133035,-0.43482,-0.522891,F
-0.190648,-0.063555,0.441898,1.289493,0.261718,1.103861,0.597681,0.346428,0.843621,0.7738189999999999,E
-0.277055,-1.963541,0.616162,0.4378260000000001,0.17234000000000002,2.100457,0.257927,-0.8210200000000001,-0.777816,1.861868,D
0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,4.259749,0.371178,-0.936328,-0.746634,3.715452,A
0.068573,-0.087108,0.470349,-0.099617,0.17234000000000002,-0.224934,0.597681,0.7083699999999999,0.8748020000000001,-0.403002,A
1.37702,-0.063555,0.349432,0.40572,0.17234000000000002,-0.30798400000000004,0.408929,0.385473,-0.216549,-0.376409,A
0.278418,0.06991499999999999,0.214288,-2.283942,0.08296100000000001,-0.598658,0.55993,-2.6015490000000003,-1.837986,-0.703537,A
0.006853,0.038511,-0.376075,0.963811,-0.006417,-0.266459,0.673182,1.152187,0.656532,-0.467787,A
0.006853,0.407516,0.274747,-0.083803,0.261718,0.854712,0.52218,-0.032114,0.40708,0.592763,H
0.17966700000000002,-0.291239,0.228514,1.550427,0.17234000000000002,0.937762,0.333428,0.7675489999999999,0.40708,0.795459,A
-0.00549,-0.28338800000000003,0.214288,-2.421913,0.17234000000000002,-1.30458,0.6354310000000001,-2.6935,-1.463808,-1.36341,A
-0.128929,0.383963,0.23207,1.248675,0.261718,-0.266459,0.295677,1.008843,-0.154186,-0.273952,A
0.043885,0.572391,0.00446,-0.3331,0.261718,-0.889332,0.144676,0.653638,0.687713,-0.7631979999999999,G
0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,0.647088,0.106925,-0.398657,-0.933723,0.6516770000000001,F
-0.030178,0.014957,0.26407800000000003,0.374062,0.261718,-0.14188399999999998,0.257927,0.050382,0.095265,-0.140068,A
-0.486901,-0.03215,0.196506,-0.633748,0.261718,-1.055431,-0.38383,-1.283747,0.095265,-0.6414529999999999,C
-0.042522,0.187683,0.224957,0.290963,0.261718,-0.432558,-0.157328,0.250128,0.064084,-0.171231,A
-0.141273,-0.024299,0.562816,-1.881367,0.08296100000000001,-1.096956,0.484429,0.725514,0.064084,-1.112193,C
0.142636,0.43107,0.032912000000000004,-0.486796,0.261718,-0.681707,0.257927,-0.051063,0.064084,-0.627734,G
0.587014,0.399665,0.064919,0.116828,-1.615223,1.643684,0.257927,-0.559592,-0.466001,1.473451,A
-0.32643,-0.07925700000000001,0.239183,0.5669350000000001,0.261718,0.356414,0.144676,-0.121852,0.064084,0.37066,E
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.480988,0.220177,-1.513354,-0.8089970000000001,0.428344,A
-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.432656,0.52218,-1.794761,-0.8401790000000001,1.969628,A
0.15498,-0.236281,0.01513,0.558909,0.17234000000000002,-1.096956,0.295677,1.312209,-2.274526,-1.020623,A
-0.06721,-0.149918,0.32098000000000004,0.118589,0.261718,-0.14188399999999998,0.031425,0.282396,0.594169,-0.026304,A
0.290762,0.109171,-0.112901,0.221262,0.261718,-0.432558,-3.06411,0.608206,0.375899,-1.786715,A
3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,-0.889332,-0.195078,1.325256,-1.183175,-0.592413,F
0.229043,-0.22843,0.324537,-0.8691409999999999,0.261718,-0.972381,0.106925,-0.408171,0.095265,-0.8254379999999999,F
-0.363462,0.23479,0.000904,0.759778,0.261718,0.14879,-0.044076,1.012066,0.562987,0.299631,G
-0.079554,0.179832,0.310311,1.1799879999999998,-1.257711,0.231839,0.220177,1.056974,0.781258,0.22554,E
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,-0.349509,0.069175,0.631097,0.4694430000000001,-0.238414,D
0.056229,0.124874,0.136047,0.14974,0.17234000000000002,0.107265,0.106925,-0.057975,-0.029461,0.165012,A
-0.338774,-0.09496,0.527252,1.857252,-1.257711,-0.183409,-3.630366,2.673948,0.032902,-1.281966,X
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.190314,-0.4970810000000001,0.08115599999999999,-0.403638,0.597381,A
0.13029200000000002,0.007106,0.239183,0.7661939999999999,0.261718,0.107265,0.52218,0.59677,-0.060642,-0.068641,A
0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.764757,0.333428,0.09894,0.095265,-0.747586,F
0.17966700000000002,-0.047852,0.274747,-0.605223,0.261718,-1.013906,0.333428,0.0518,0.282354,-0.966447,F
-0.042522,-0.236281,-3.210528,-0.27205100000000004,0.261718,2.55723,-0.119577,-0.910836,-0.310094,2.567768,A
0.229043,0.242641,0.089814,0.12023,0.261718,0.024215,0.673182,0.235935,-0.154186,-0.224996,A
-3.498799,-0.03215,-2.481465,-0.333876,-4.9222150000000005,0.314889,0.257927,-0.68086,-0.029461,0.258608,A
-3.4864550000000003,0.242641,3.28702,-1.488788,-3.045274,-1.512204,-0.044076,1.0927950000000002,-2.804611,-1.245065,A
-0.215336,-0.20487600000000006,0.456124,-0.099826,0.17234000000000002,-0.681707,-2.422353,0.331148,0.500624,-2.366289,E
0.438888,0.195534,0.14315999999999998,-0.809435,0.261718,-1.470679,-0.006326,-0.424848,-0.278912,-1.227019,F
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.764757,0.333428,-0.15617799999999998,-0.497183,-0.7480439999999999,F
-0.104241,-0.197025,0.221401,0.17367,0.261718,-0.8062819999999999,-0.081827,1.2371299999999998,0.40708,-0.569725,F
-0.32643,-0.157769,0.424116,1.924954,0.17234000000000002,1.685209,0.220177,0.6733060000000001,1.966154,1.568132,X
0.09326,0.054213,0.3743260000000001,0.378926,0.261718,0.024215,0.333428,0.8528979999999999,0.438262,-0.016491,H
-0.22768,-0.997846,0.356544,-0.026932,0.261718,-0.515608,-0.044076,0.475347,0.500624,-0.314554,D
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.397939,0.861934,-1.577309,-1.027268,-0.017371,A
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.515608,0.106925,0.880274,0.064084,-0.406908,F
-0.104241,-0.07925700000000001,0.011573,0.220903,0.261718,-0.723232,1.050686,0.154565,-0.372457,-1.042201,A
1.7720240000000005,0.014957,0.335206,-0.08619,-2.687761,-0.474083,1.050686,-1.039579,-2.118619,-0.831936,A
0.031541,0.666605,-0.095119,0.010217,0.17234000000000002,-0.30798400000000004,-2.611104,0.8384729999999999,0.531806,-1.962454,G
-0.178304,0.014957,0.26407800000000003,0.582361,0.17234000000000002,0.937762,-0.044076,-0.23343200000000006,-0.341275,1.015754,A
0.241386,-0.126364,0.417003,0.096091,0.17234000000000002,0.356414,0.484429,0.381434,0.31353600000000004,0.156633,A
-0.030178,0.438921,-0.045329,0.766462,0.17234000000000002,-0.05883500000000001,0.257927,0.663967,0.4694430000000001,-0.069256,A
-0.252367,0.28189699999999995,0.146717,-0.082938,0.261718,1.35301,0.408929,-1.089069,-0.185368,1.099247,E
0.17966700000000002,-0.047852,0.274747,-0.605223,0.261718,-0.598658,0.55993,0.020424,0.032902,-0.715507,F
-0.462213,0.352558,0.150273,0.5604899999999999,0.261718,0.107265,0.295677,0.121618,0.62535,0.064447,E
-0.017834,-0.055704,0.23207,0.604621,-0.989576,0.730137,0.899684,0.577317,0.219991,0.263948,A
-0.141273,-1.201976,0.6126050000000001,-0.518872,0.17234000000000002,0.190314,0.220177,-0.062984,-0.123005,0.146097,D
-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,-0.266459,0.673182,0.819873,0.282354,-0.479179,F
0.043885,0.572391,0.00446,-0.3331,0.261718,-0.515608,0.484429,-0.111368,0.126447,-0.608928,G
0.142636,0.486028,0.025799,0.5454220000000001,0.17234000000000002,1.768258,-0.081827,-0.730661,-0.154186,1.804039,A
0.080916,-0.126364,0.360101,-0.587947,0.261718,-0.224934,0.182426,0.639155,0.095265,-0.168976,F
0.117948,0.556689,-0.009765,-0.5726100000000001,0.261718,-1.055431,0.144676,-0.466766,0.095265,-0.91901,F
-0.104241,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-1.055431,-0.195078,1.334595,0.8748020000000001,-0.743909,H
0.809204,-0.16562000000000002,0.025799,0.7121270000000001,0.887365,-0.391033,-1.176589,0.5948869999999999,1.560794,0.473538,I
-0.363462,-0.008597,0.256965,-0.22634,0.261718,-0.183409,0.446679,0.18761,-0.310094,-0.293216,E
-0.252367,0.062064,0.171611,-0.420108,0.261718,0.522513,0.748682,-0.660513,0.62535,0.169327,E
0.117948,-0.008597,0.623275,-0.855684,0.17234000000000002,2.100457,1.126187,-0.372757,-0.091823,1.297916,A
-0.314087,-0.063555,0.42056,0.003921,0.17234000000000002,-0.183409,0.220177,-0.095932,0.126447,-0.164913,D
0.105604,0.10132,0.246296,0.08707999999999999,0.261718,0.356414,0.371178,0.8879239999999999,0.344717,0.248035,A
-0.128929,0.211237,0.075589,0.526356,0.261718,0.397939,-0.232828,-0.389901,-0.746634,0.619478,A
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.730137,0.52218,-0.413588,-0.43482,0.4950810000000001,A
4.96908,-0.3854530000000001,0.14315999999999998,-2.600732,0.976743,-2.301176,-1.516343,-2.451196,-0.310094,-1.298469,I
0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,2.391131,0.484429,0.526623,0.001721,2.117147,F
-0.128929,-0.511072,0.342319,0.170775,0.261718,1.560634,-0.195078,-0.22153,0.064084,1.69277,F
-0.486901,-0.03215,0.196506,-0.633748,0.261718,-0.432558,-0.157328,0.027608,0.937165,-0.17563,C
0.15498,0.336855,0.068476,0.021525,0.261718,-0.8062819999999999,-0.459331,0.224111,0.282354,-0.374661,A
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.349509,0.748682,-0.393551,-0.933723,-0.588217,F
0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.764757,-0.270579,0.697886,0.282354,-0.428077,A
0.13029200000000002,-0.126364,0.377883,0.755362,0.261718,1.26996,0.144676,0.373532,0.62535,1.191855,A
-0.042522,0.10132,0.288973,0.7221529999999999,0.261718,0.356414,0.257927,-0.258012,-0.466001,0.308552,A
0.105604,-0.126364,0.388552,-0.425061,0.261718,-0.224934,0.257927,-0.557611,0.126447,-0.218149,F
0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,-0.474083,0.446679,-1.385504,0.687713,-0.531329,A
0.043885,0.06991499999999999,0.285416,0.372779,0.261718,-0.224934,-0.270579,-0.033686,0.31353600000000004,0.059553,H
0.661077,-0.20487600000000006,-3.075385,0.471036,1.066121,-0.8062819999999999,-1.818346,0.152643,0.905984,0.495225,I
0.15498,0.289748,0.207175,-0.0072980000000000015,0.17234000000000002,-0.8062819999999999,0.597681,0.513537,0.282354,-0.904737,G
-0.091897,-0.071406,0.537921,-1.178561,0.261718,-0.05883500000000001,0.52218,1.2750860000000002,0.282354,-0.219234,E
-0.301743,0.352558,0.288973,1.638181,0.261718,1.394535,0.408929,-0.403842,0.18881,1.134895,E
-0.116585,-0.338346,-3.210528,-0.8658290000000001,-1.168333,1.020811,-0.308329,-0.234267,-0.185368,1.263499,A
-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.598658,0.333428,0.356078,-0.310094,-0.596861,F
-0.178304,0.258344,-0.12357,0.22830300000000006,0.08296100000000001,0.314889,0.7864329999999999,0.6199140000000001,0.344717,-0.032693,F
0.13029200000000002,0.007106,0.239183,0.7661939999999999,0.261718,0.107265,0.220177,0.616011,-0.247731,0.098696,A
0.229043,-0.354049,0.182281,0.210878,0.261718,-0.266459,0.257927,0.715147,0.095265,-0.26518800000000003,A
-0.128929,0.383963,0.23207,1.248675,0.261718,1.477585,0.069175,-0.15678,0.344717,1.513751,A
0.25373,-0.338346,-3.210528,-1.790689,0.351096,-0.266459,-2.799857,-0.499967,-1.401445,-1.219532,A
-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.522513,0.408929,-0.339926,-0.247731,0.362595,F
0.105604,-0.087108,0.367214,1.522618,0.261718,0.439463,0.295677,1.068604,0.375899,0.350046,A
-0.06721,0.336855,0.221401,-0.311258,0.261718,-0.681707,0.144676,-0.015106,-0.278912,-0.577307,G
0.142636,-0.000745,0.153829,0.955845,0.261718,0.024215,-0.119577,0.31206300000000003,-0.247731,0.209808,F
0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,-0.224934,0.257927,0.91961,0.656532,-0.22175300000000006,A
0.043885,0.407516,0.047137,0.460921,0.261718,-0.847807,-0.006326,0.934677,0.18881,-0.652158,F
-0.00549,-0.22843,-0.063111,-2.127352,0.17234000000000002,-0.598658,-0.157328,-0.954501,0.126447,-0.344439,C
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.266459,0.597681,0.007571,-0.247731,-0.441217,F
-0.240024,-0.424709,0.089814,1.094532,0.261718,0.937762,0.371178,-0.981081,-0.43482,0.7587510000000001,A
-0.22768,0.289748,0.132491,-0.234783,0.261718,-0.432558,0.6354310000000001,0.17037,0.937165,-0.600984,E
-0.16596,-0.134216,0.256965,0.387041,0.261718,-1.802878,-2.460103,-0.80442,-1.432627,-1.816756,F
-0.017834,-0.440412,0.26763400000000004,1.39515,0.261718,-0.01731,-0.308329,-1.075905,-1.588534,0.287347,A
0.043885,0.195534,0.260522,-0.393821,0.261718,-0.01731,0.710932,0.514139,0.375899,-0.280896,G
0.15498,-0.189174,0.246296,-1.223587,0.08296100000000001,1.394535,0.182426,0.188232,0.251173,1.279942,A
-0.017834,-0.055704,0.23207,0.604621,-0.989576,-0.432558,0.220177,0.910989,0.812439,-0.389067,A
-0.042522,0.407516,-3.210528,-0.636404,0.261718,-0.05883500000000001,0.7864329999999999,0.18431,-0.185368,-0.34986300000000004,A
-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.06573999999999999,0.031425,0.937181,0.251173,0.158742,E
0.105604,-0.251983,0.466793,0.287084,0.261718,-0.266459,-0.38383,0.14276,0.251173,0.089354,A
-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.515608,0.484429,0.995136,2.371513,-0.589013,X
