Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,Class
0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,-0.723232,0.106925,0.031724,-0.310094,A
-0.104241,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-0.764757,0.257927,1.058391,0.812439,H
0.105604,-0.09496,0.324537,0.557118,0.17234000000000002,-0.14188399999999998,-0.195078,-0.307968,-0.310094,A
0.13029200000000002,-0.024299,0.246296,0.121006,0.08296100000000001,2.64028,-2.875357,-1.400492,-1.588534,A
4.524702,-0.134216,0.23207,-2.514351,-0.9001979999999999,0.107265,0.52218,-0.758211,-2.149801,F
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.598658,0.220177,1.7932259999999998,0.812439,E
-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,1.145386,0.710932,0.990535,1.124254,X
0.13029200000000002,0.007106,0.239183,0.7661939999999999,0.261718,-0.349509,-0.044076,-0.099563,-0.621908,A
0.080916,-0.071406,0.160942,1.225521,0.17234000000000002,-0.681707,0.182426,0.94452,0.095265,A
0.204355,0.038511,0.036468,0.655644,0.17234000000000002,0.314889,0.295677,0.749142,0.064084,A
-3.498799,0.195534,0.221401,-0.256595,-4.9222150000000005,0.024215,0.182426,1.217539,-2.274526,A
0.216699,0.124874,-3.210528,-0.8869239999999999,0.261718,-0.14188399999999998,0.408929,0.375318,0.157628,A
0.056229,0.43107,-3.210528,-1.133148,0.261718,-0.14188399999999998,-0.157328,-0.71839,-0.247731,A
0.290762,0.077766,0.118265,0.275805,0.261718,0.107265,0.144676,0.217996,-0.341275,F
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,1.643684,0.182426,-0.135987,-0.247731,D
0.080916,0.650903,-0.023991,0.472826,0.261718,0.813187,0.106925,-0.8584139999999999,-0.466001,A
0.031541,-0.040001,0.17516800000000002,-0.107256,0.261718,-0.847807,-0.232828,-0.457913,-0.123005,F
0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-1.096956,-2.875357,-0.399939,-0.497183,A
0.216699,-0.291239,0.349432,0.5071100000000001,0.261718,-0.266459,0.220177,0.596538,-0.123005,A
-0.030178,0.438921,-0.045329,0.766462,0.17234000000000002,-0.183409,-0.044076,-1.146752,-1.2767190000000002,A
0.142636,0.470326,-2.958023,-0.379737,0.261718,-0.30798400000000004,1.2016870000000002,-0.257818,-0.310094,A
0.229043,0.109171,-0.06666799999999999,0.073324,0.261718,1.0623360000000002,0.031425,-0.8390569999999999,-0.43482,A
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,1.892833,-0.4970810000000001,-1.64998,-1.089631,E
-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,1.43606,0.484429,-0.406423,0.438262,E
0.068573,0.148427,0.111153,0.179577,0.261718,-0.598658,-0.119577,-0.087234,-0.8089970000000001,A
-0.215336,-1.296191,0.491688,1.050073,0.6192300000000001,-0.432558,1.730193,-0.14435499999999998,1.311343,X
0.031541,-0.09496,-0.031104000000000007,0.803253,0.261718,0.688613,0.371178,0.626321,0.18881,A
0.216699,-0.291239,0.349432,0.5071100000000001,0.261718,-0.05883500000000001,0.144676,0.105658,0.219991,A
-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,0.522513,0.257927,0.021803,-0.684271,F
0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-1.055431,-1.25209,-0.18204,0.843621,I
0.15498,-0.275537,0.417003,0.813815,0.261718,-0.972381,0.446679,-0.411938,-0.8089970000000001,A
0.043885,0.06991499999999999,0.285416,0.372779,0.261718,-0.930856,0.408929,1.525487,0.656532,H
-0.277055,0.038511,0.42056,3.987152,0.17234000000000002,1.26996,0.144676,0.296395,0.18881,X
0.4142,-0.16562000000000002,0.05425,-0.8919959999999999,0.976743,-1.013906,-0.648083,-0.052480999999999986,1.436069,I
0.216699,0.124874,-3.210528,-0.8869239999999999,0.261718,0.190314,0.295677,-0.454049,-0.341275,A
0.4142,-0.173471,0.392108,-0.13088699999999998,0.261718,-0.972381,0.069175,0.297987,0.032902,F
0.056229,0.054213,0.392108,-0.028960000000000007,0.261718,0.397939,0.55993,-0.166663,0.375899,H
-0.042522,-0.322644,0.310311,0.287293,0.261718,-1.096956,-0.006326,0.859034,0.064084,F
0.080916,0.062064,0.203619,0.577021,0.261718,0.024215,0.144676,1.1250639999999998,0.781258,H
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-0.723232,-1.403091,-0.115484,1.404887,I
0.080916,0.203385,0.249852,-0.423061,0.261718,-1.138481,0.597681,0.936016,1.342524,H
-0.00549,-0.20487600000000006,0.32098000000000004,-0.694588,0.261718,-0.930856,-0.081827,-0.15379,-0.684271,F
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.598658,-0.081827,0.5637840000000001,-0.060642,E
0.117948,-0.189174,0.029355000000000006,0.763359,0.887365,-1.30458,0.295677,1.811476,0.251173,I
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.391033,0.597681,0.643368,-0.091823,F
0.15498,0.595945,0.036468,-0.126143,0.261718,1.35301,0.937434,-0.776675,-0.029461,A
-0.00549,0.7608189999999999,-0.095119,-0.016936,0.261718,0.024215,0.182426,-0.482066,0.438262,F
0.043885,0.69801,0.022242,0.912997,0.261718,0.14879,0.295677,1.371911,-0.060642,F
0.241386,-0.322644,0.310311,0.49055,0.261718,0.273364,0.446679,-0.271098,-0.746634,A
-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.391033,1.503691,-0.677346,-0.497183,F
-0.128929,-0.511072,0.342319,0.170775,0.261718,-0.14188399999999998,0.295677,0.639523,0.219991,F
0.15498,0.140576,0.228514,0.766134,-1.257711,0.14879,0.371178,0.949316,-0.029461,A
0.068573,-0.016447999999999997,0.274747,-0.03633,0.261718,0.107265,0.597681,-0.203824,0.500624,H
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.474083,0.333428,-0.479115,-0.996086,F
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.726734,0.55993,1.740027,2.246787,X
0.105604,0.203385,-0.023991,0.995678,0.261718,0.564038,0.446679,0.7454729999999999,0.157628,A
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.05883500000000001,0.371178,0.599023,0.064084,A
-0.22768,0.109171,0.413447,0.118917,0.17234000000000002,-0.723232,0.673182,0.782809,0.375899,D
-0.277055,0.030659,0.441898,0.131866,0.17234000000000002,-0.474083,0.144676,0.1295,0.62535,D
0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,-0.847807,-1.365341,1.090601,1.997335,I
0.117948,-0.220579,-3.210528,-1.623238,0.261718,-0.031151,1.554025,-2.669192,-1.4118389999999998,A
0.117948,-0.29909,0.4739060000000001,-0.204438,0.08296100000000001,0.024215,0.484429,-0.137035,0.344717,A
-0.178304,0.014957,0.26407800000000003,0.582361,0.17234000000000002,0.730137,0.220177,0.29389,0.001721,A
-0.104241,-0.197025,0.221401,0.17367,0.261718,1.43606,0.069175,-0.819292,-0.559546,F
0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.432558,0.031425,0.769335,0.064084,A
0.17966700000000002,-0.173471,0.121822,-1.139205,0.17234000000000002,0.605563,0.069175,-1.048879,-0.154186,A
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.397939,-0.119577,-1.043132,-0.43482,F
0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.266459,0.257927,-0.596054,-0.185368,F
0.09326,0.054213,0.3743260000000001,0.378926,0.261718,-0.972381,0.106925,1.927911,0.937165,H
-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.266459,-0.081827,0.123209,0.251173,F
0.080916,-0.291239,0.356544,0.226662,0.261718,0.231839,0.295677,0.13753800000000002,0.064084,F
0.019197,-0.173471,0.306755,-0.081535,0.17234000000000002,-0.183409,-0.308329,0.021977,0.251173,F
-0.314087,-0.236281,0.029355000000000006,0.460861,0.261718,1.103861,-0.044076,0.13763499999999998,0.282354,A
-0.22768,-0.11066199999999997,0.196506,1.060099,0.261718,0.439463,0.333428,0.774305,1.560794,X
-0.696746,-0.055704,-3.210528,0.628849,0.261718,-0.01731,0.220177,-0.953297,-1.120812,W
0.080916,-0.244132,0.214288,-0.37914,0.261718,-0.10036,-0.044076,-0.559553,-0.185368,F
-0.116585,0.423218,0.086258,1.919136,0.261718,0.190314,0.144676,-0.7740739999999999,0.251173,G
0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.429155,-1.403091,-1.323588,-0.278912,I
0.512951,-0.306942,0.061363,1.371548,0.976743,0.647088,-0.723584,-0.8377370000000001,0.656532,I
-3.498799,0.329004,0.139604,0.982191,-4.9222150000000005,-0.349509,0.144676,0.92691,-2.960519,A
0.105604,0.014957,0.377883,-0.4322220000000001,0.261718,0.397939,0.861934,1.535564,2.340331,H
0.031541,0.36826,-0.027547,0.237135,0.17234000000000002,-2.356543,-0.157328,-0.158722,-1.203963,A
0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,0.06573999999999999,-0.044076,0.316179,-0.310094,F
-3.498799,0.164129,0.715741,-0.378514,-4.9222150000000005,-1.553729,0.6354310000000001,-0.111795,-2.929337,E
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.802878,-0.610333,0.7041189999999999,2.059698,I
-0.277055,-0.251983,-3.203415,1.957926,0.261718,2.432656,0.333428,1.144227,1.404887,X
0.043885,-0.157769,0.328093,0.552225,0.261718,0.647088,0.144676,0.267854,-0.185368,A
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.847807,-2.762106,-1.732457,-0.87136,A
-0.338774,-0.314793,0.449011,1.243006,0.797987,-0.349509,-1.629594,0.940132,2.30915,X
0.167323,0.148427,0.278304,-0.289596,0.261718,-0.557133,0.446679,-0.351109,0.438262,H
0.377169,-0.07925700000000001,0.153829,-1.1029520000000002,0.261718,0.314889,-0.270579,1.221403,-0.310094,A
-0.116585,-0.189174,0.694403,0.974792,0.708609,1.934358,-0.534832,-1.45171,-0.590727,Y
0.266074,0.164129,0.118265,0.320234,0.261718,0.190314,0.484429,-1.423927,-0.933723,A
-0.00549,-0.071406,0.352988,-0.20667600000000005,0.261718,-1.429155,-0.006326,-1.185719,-0.341275,H
-0.32643,-0.07925700000000001,0.239183,0.5669350000000001,0.261718,0.688613,-0.34608,0.19427,0.40708,E
-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,0.8962370000000001,0.106925,-1.782374,-1.370264,A
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.013906,-0.836835,0.388579,1.779065,I
0.944986,0.132725,0.136047,0.564936,0.17234000000000002,-0.10036,0.597681,0.680994,-0.247731,A
0.117948,0.321153,-3.210528,0.642753,0.351096,2.100457,0.371178,-0.552349,-0.497183,A
-0.079554,-0.291239,0.388552,0.855618,0.261718,0.439463,0.106925,0.339283,-0.185368,F
-0.289399,-0.424709,0.107596,0.666147,0.17234000000000002,0.190314,0.182426,0.054013,0.157628,E
-0.635027,-0.448263,0.299642,1.407861,0.17234000000000002,3.263153,1.6546919999999998,-0.710508,-0.091823,Y
0.068573,0.148427,0.111153,0.179577,0.261718,-0.14188399999999998,-0.006326,-0.985508,-0.996086,A
-3.4864550000000003,0.242641,3.28702,-1.488788,-3.045274,-1.678304,0.52218,0.621641,-2.929337,A
-0.128929,0.022808,0.19295,0.837775,0.261718,2.017408,0.333428,-0.849891,-0.310094,A
0.327793,0.50173,0.050694,-1.018301,0.261718,-1.138481,0.673182,0.4996350000000001,-0.091823,G
-0.22768,0.085618,0.239183,-0.523467,0.261718,0.06573999999999999,-0.119577,1.337954,0.937165,E
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.30798400000000004,0.408929,0.037083,0.4694430000000001,E
-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.522513,0.408929,-0.7092649999999999,0.31353600000000004,A
0.216699,-0.291239,0.349432,0.5071100000000001,0.261718,-0.14188399999999998,-0.34608,0.603644,0.032902,A
-0.030178,0.093469,0.235627,1.206186,0.261718,0.854712,0.446679,0.227858,0.095265,A
-0.252367,0.062064,0.171611,-0.420108,0.261718,-1.5952540000000002,-0.081827,0.364795,0.968347,E
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.930856,0.031425,-0.219414,0.344717,E
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.480988,0.220177,-1.513354,-0.8089970000000001,A
-0.289399,0.8314799999999999,0.157386,0.987562,0.529852,-0.432558,-1.440842,-1.50485,-1.089631,Y
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.809783,0.295677,1.7963900000000002,2.371513,X
-0.314087,0.164129,0.200063,0.132493,0.261718,0.937762,0.182426,-0.712216,0.40708,E
-0.22768,-0.503221,0.406334,-0.671732,0.261718,-0.847807,-0.044076,1.152925,0.62535,E
0.31545,0.540986,0.029355000000000006,-0.395163,0.261718,-0.8062819999999999,0.031425,1.022977,0.562987,G
0.17966700000000002,-0.047852,0.274747,-0.605223,0.261718,-1.22153,-0.195078,0.083932,0.344717,F
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.183409,-1.063338,-0.614537,0.656532,I
0.043885,0.69801,0.022242,0.912997,0.261718,0.190314,0.52218,1.103862,0.126447,F
0.09326,-0.055704,0.068476,0.305076,0.261718,-0.515608,0.371178,-0.5262359999999999,-0.715453,A
-0.104241,-0.456114,0.484575,0.143802,0.261718,0.8962370000000001,0.182426,-0.714138,-0.154186,F
0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,1.43606,1.6546919999999998,-1.542924,-1.183175,A
0.167323,0.117022,0.047137,-0.174809,0.261718,0.397939,0.106925,-1.0607030000000002,-0.466001,A
-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.480988,0.069175,1.517469,0.375899,A
-0.030178,0.093469,0.235627,1.206186,0.261718,0.605563,0.257927,0.460746,0.375899,A
-0.635027,-0.448263,0.299642,1.407861,0.17234000000000002,-0.05883500000000001,-0.006326,0.730213,1.529613,Y
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,1.560634,0.220177,-0.844319,0.126447,E
-0.141273,-0.244132,0.249852,0.593729,0.261718,0.024215,-0.081827,0.282396,-0.341275,F
0.266074,0.415367,0.089814,-0.68501,0.261718,-1.055431,0.52218,-0.695538,0.064084,G
-3.498799,0.007106,0.342319,-0.318002,-4.9222150000000005,-1.180006,0.144676,0.492083,0.905984,E
0.562327,-0.000745,-3.210528,-2.832246,0.261718,-0.515608,-0.270579,0.024365,-0.310094,A
0.105604,0.014957,0.377883,-0.4322220000000001,0.261718,1.685209,0.484429,-1.818487,-1.214356,H
0.624046,0.007106,0.114709,-0.350674,0.887365,-2.135077,-1.1010879999999998,-1.14448,0.40708,I
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.813187,0.484429,0.113094,-0.029461,A
0.13029200000000002,0.007106,0.239183,0.7661939999999999,0.261718,-0.349509,0.295677,1.072701,0.219991,A
-3.498799,0.203385,0.95402,-2.2225650000000003,-4.9222150000000005,-0.889332,0.144676,-1.433401,-1.744441,A
0.105604,0.7215630000000001,0.086258,0.505409,0.261718,0.771662,0.748682,0.14483800000000002,0.438262,F
-0.017834,-0.330495,0.488131,-0.183313,0.17234000000000002,-0.598658,-0.006326,0.33565300000000003,0.157628,F
0.15498,0.595945,0.036468,-0.126143,0.261718,-0.515608,0.220177,0.254691,-0.559546,A
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.522513,0.371178,0.441505,0.4694430000000001,A
-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.183409,0.182426,0.262165,-0.029461,F
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.522513,0.484429,0.358155,0.126447,A
-3.498799,0.611647,0.064919,0.4551020000000001,-4.9222150000000005,-0.30798400000000004,0.673182,0.673034,-1.744441,A
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.6401819999999999,0.295677,-0.788558,-0.247731,F
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,0.024215,-0.685833,1.326518,2.870416,X
0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,0.730137,0.144676,-1.1916790000000002,0.126447,G
-0.116585,-0.338346,-3.210528,-0.8658290000000001,-1.168333,2.432656,-0.534832,-1.446235,-1.401445,A
-0.338774,-0.26768600000000004,0.441898,0.616019,0.440474,-0.349509,-1.28984,1.248721,2.52742,X
-0.338774,-0.09496,0.527252,1.857252,-1.257711,0.06573999999999999,-1.403091,0.987215,2.402694,X
-0.22768,0.446772,0.534365,0.177429,0.17234000000000002,0.854712,0.597681,-1.025056,-0.123005,E
-0.190648,-1.09206,0.402778,0.749425,0.17234000000000002,0.356414,0.673182,0.754967,0.251173,D
0.09326,-0.26768600000000004,0.16805499999999998,-0.383884,0.261718,0.190314,0.55993,-0.95885,-0.060642,A
-0.116585,-0.189174,0.694403,0.974792,0.708609,-1.30458,-1.28984,0.986108,0.905984,Y
0.266074,0.580242,0.114709,-0.165469,0.261718,0.107265,0.182426,0.021142,0.001721,A
0.266074,0.211237,0.114709,0.937882,0.261718,-0.05883500000000001,0.446679,0.557319,-0.466001,A
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-0.6401819999999999,0.295677,-0.8252520000000001,-0.060642,G
3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,0.522513,0.295677,0.320722,-1.2455379999999998,F
0.142636,-0.244132,-3.206971,0.165524,0.887365,-0.515608,-0.836835,0.72068,0.18881,I
-0.042522,-0.173471,0.644613,0.089437,-0.989576,1.43606,-1.2143389999999998,-0.793198,0.18881,Y
-0.104241,0.022808,0.377883,1.279945,0.17234000000000002,1.020811,0.069175,0.246595,0.7500760000000001,X
0.13029200000000002,-1.6494939999999998,-3.210528,-2.636061,-2.419627,2.141982,-2.044848,1.051207,-0.5283640000000001,A
0.512951,-0.008597,-0.045329,-1.738144,-1.525845,-1.055431,0.446679,-2.080362,-2.617523,A
-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,0.813187,0.106925,0.8078350000000001,0.31353600000000004,A
-0.178304,0.258344,-0.12357,0.22830300000000006,0.08296100000000001,1.643684,0.52218,-0.254517,-0.091823,F
-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.190314,-0.006326,0.359747,0.687713,E
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.06573999999999999,0.220177,-0.944269,-1.089631,A
0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.176602,-0.799085,-2.79114,-3.303515,I
-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,-0.14188399999999998,0.52218,-1.926281,-2.118619,A
0.117948,0.266195,0.043581,-0.5900350000000001,0.17234000000000002,0.06573999999999999,0.52218,-1.016786,-0.310094,F
0.15498,-0.275537,0.417003,0.813815,0.261718,-0.183409,0.144676,0.6333880000000001,0.219991,A
0.377169,0.022808,0.139604,1.070691,0.976743,-0.474083,-1.591843,0.107891,0.7500760000000001,I
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-0.847807,0.295677,-0.398288,0.032902,G
0.056229,0.124874,0.136047,0.14974,0.17234000000000002,-0.598658,-0.157328,0.587587,0.344717,A
0.056229,-0.087108,0.089814,1.312409,0.08296100000000001,-0.930856,0.220177,-1.857317,-1.869167,A
-3.498799,-0.573882,0.356544,0.750648,-4.9222150000000005,1.35301,0.182426,-0.647544,-0.060642,A
0.17966700000000002,-0.291239,0.228514,1.550427,0.17234000000000002,0.14879,0.408929,1.38158,0.500624,A
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-1.180006,-1.25209,0.8012729999999999,1.498432,I
-0.104241,-0.197025,0.221401,0.17367,0.261718,0.356414,0.257927,0.265757,-0.154186,F
0.13029200000000002,-0.314793,0.417003,1.051058,0.08296100000000001,1.685209,0.937434,0.015434,-0.060642,A
-0.153617,-0.03215,0.271191,0.057241,0.261718,0.356414,0.257927,-0.4743,-0.43482,A
-0.054866,0.179832,0.239183,-1.170087,0.261718,-0.30798400000000004,0.6354310000000001,0.999543,0.40708,E
-0.030178,0.014957,0.26407800000000003,0.374062,0.261718,-0.01731,0.371178,-0.419839,-0.559546,A
0.068573,0.148427,0.111153,0.179577,0.261718,0.06573999999999999,0.484429,-0.036793,-0.216549,A
0.080916,-0.071406,0.160942,1.225521,0.17234000000000002,-0.432558,0.182426,1.831435,1.155435,A
0.056229,0.187683,-0.031104000000000007,-0.958476,0.261718,-0.349509,0.371178,-1.274933,-0.684271,F
-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,0.231839,-0.8745850000000001,-0.667114,-0.091823,X
0.216699,-0.189174,0.352988,-2.20129,0.261718,0.273364,0.257927,-0.641098,0.126447,A
-0.116585,-0.189174,0.694403,0.974792,0.708609,-1.22153,-1.138838,0.972905,1.217798,Y
0.290762,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.013906,-1.554093,0.330974,1.436069,I
0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,0.314889,0.371178,0.103289,-0.091823,A
-0.22768,-0.503221,0.406334,-0.671732,0.261718,0.730137,0.182426,-0.636127,0.095265,E
0.105604,0.014957,0.377883,-0.4322220000000001,0.261718,-1.180006,0.220177,-0.680802,-0.123005,H
-0.314087,-0.040001,0.303198,1.37665,0.17234000000000002,0.107265,-0.006326,1.321761,1.591976,X
0.204355,0.360409,0.139604,0.299019,-0.095795,-0.266459,0.031425,0.046926,0.31353600000000004,A
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.6401819999999999,0.031425,0.789235,0.282354,A
0.907954,1.467426,0.37077,-1.242027,0.708609,-0.515608,-1.28984,1.038025,1.779065,I
-0.042522,0.2976,0.07914500000000001,1.500568,0.351096,-0.391033,0.295677,1.6863240000000002,0.18881,F
-0.22768,-0.11066199999999997,0.196506,1.060099,0.261718,-0.515608,-0.044076,1.048548,1.966154,X
0.105604,-0.251983,0.466793,0.287084,0.261718,-0.183409,0.295677,0.205298,0.001721,A
0.4142,-0.306942,4.329047,-1.391455,-4.743459,-0.515608,0.333428,0.859248,0.594169,A
0.09326,0.329004,0.271191,-0.8135220000000001,0.17234000000000002,2.225032,0.295677,-1.323491,-0.497183,A
-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,1.186911,0.182426,0.395006,0.18881,A
-0.314087,-0.063555,0.42056,0.003921,0.17234000000000002,-0.764757,0.257927,-1.016145,-0.777816,D
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.346105,0.257927,-0.268749,0.282354,H
0.068573,-0.087108,0.470349,-0.099617,0.17234000000000002,-0.349509,0.371178,0.620147,0.687713,A
0.562327,-0.29909,0.068476,-0.58926,0.976743,0.771662,-1.28984,-1.765871,-0.154186,I
-0.104241,-0.07925700000000001,0.011573,0.220903,0.261718,0.107265,-0.195078,0.104512,0.4694430000000001,A
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.5952540000000002,-1.28984,0.41312,1.934972,I
-0.252367,0.093469,0.239183,-0.021441,0.17234000000000002,1.228436,0.144676,-0.918893,-0.216549,A
0.648733,-0.197025,0.029355000000000006,0.335213,-0.185173,-0.8062819999999999,-1.063338,0.5483100000000001,1.529613,I
-2.276758,0.454623,0.050694,-2.161546,-4.8328370000000005,-3.256248,-2.9131080000000003,0.731514,-1.682078,A
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.723232,-1.1010879999999998,0.771393,1.966154,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.647088,-1.403091,-0.247178,0.8748020000000001,I
0.204355,0.038511,0.036468,0.655644,0.17234000000000002,-0.01731,0.484429,0.753919,0.126447,A
-0.00549,0.478177,0.029355000000000006,-0.247644,0.17234000000000002,0.273364,0.52218,-0.901031,-0.933723,A
-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,0.564038,0.673182,-0.336586,0.064084,A
-0.252367,0.28189699999999995,0.146717,-0.082938,0.261718,-0.6401819999999999,-0.044076,-0.42147,-0.060642,E
0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-0.391033,0.408929,-0.424752,0.095265,F
0.056229,-0.09496,0.228514,-0.658066,0.17234000000000002,0.439463,-2.724356,-0.954385,-0.746634,F
-0.054866,-0.220579,0.466793,-0.21697,0.17234000000000002,1.186911,0.144676,-1.120367,-0.746634,D
-2.215039,-0.29909,0.352988,0.054853999999999986,-1.704602,1.43606,0.55993,-0.744892,0.001721,A
0.25373,0.219088,0.14315999999999998,0.720541,0.261718,-0.05883500000000001,0.333428,0.45665,-0.497183,A
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,1.394535,0.106925,-0.326626,0.438262,E
0.142636,0.203385,-0.006209,-0.8348270000000001,0.261718,2.391131,0.861934,-0.638263,-0.902542,A
-0.153617,-0.26768600000000004,-3.210528,-0.35177800000000004,-0.006417,0.688613,0.597681,0.063371,0.31353600000000004,A
-0.437525,0.423218,0.388552,0.6208520000000001,0.17234000000000002,-0.6401819999999999,0.257927,1.156245,0.438262,E
-0.314087,-0.040001,0.303198,1.37665,0.17234000000000002,0.107265,0.446679,0.915669,1.529613,X
0.019197,-0.338346,-0.358293,-0.113223,0.17234000000000002,3.761451,1.39044,-2.082206,-2.55516,A
0.117948,0.556689,-0.009765,-0.5726100000000001,0.261718,-1.096956,-0.044076,-0.087894,0.126447,F
0.056229,0.124874,0.136047,0.14974,0.17234000000000002,-0.01731,0.031425,0.353418,0.18881,A
0.006853,0.038511,-0.376075,0.963811,-0.006417,-0.723232,0.182426,-0.504005,-1.183175,A
0.809204,-0.291239,0.036468,-0.399281,0.976743,-1.013906,-1.32759,-0.011825,1.217798,I
0.080916,0.203385,0.249852,-0.423061,0.261718,-1.055431,0.220177,0.523672,0.812439,H
-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.854712,-1.138838,1.3295860000000002,2.30915,X
-0.017834,0.132725,0.125378,1.357345,0.261718,0.273364,0.673182,0.948364,-0.216549,A
0.327793,0.336855,-0.020434,1.086893,0.261718,0.522513,0.597681,0.34928200000000004,0.251173,A
-0.091897,-0.189174,0.345875,0.235912,0.261718,-0.557133,0.257927,-0.384115,0.18881,A
0.8462350000000001,-0.09496,0.182281,-1.981085,0.6192300000000001,-0.557133,0.295677,-2.159538,-2.55516,I
-0.38815,0.321153,0.107596,0.886232,0.351096,0.979286,-0.081827,-0.415607,-0.5283640000000001,F
0.105604,0.014957,0.377883,-0.4322220000000001,0.261718,1.768258,0.446679,-1.7908580000000005,-1.682078,H
0.303106,-0.03215,0.367214,-0.350585,0.17234000000000002,-0.432558,0.408929,-0.86455,-1.089631,A
0.09326,-1.680899,0.356544,0.180532,0.17234000000000002,-0.01731,0.333428,-0.223724,-0.154186,A
0.080916,0.588093,0.01513,0.00225,0.261718,-0.598658,0.55993,0.991234,0.219991,F
0.142636,-0.448263,0.438342,0.978909,0.261718,0.024215,-0.308329,1.136985,0.282354,F
-0.425181,-0.220579,0.306755,0.496637,0.261718,-1.22153,-0.157328,-0.659076,0.032902,E
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,0.231839,0.748682,1.03917,2.059698,X
0.031541,0.666605,-0.095119,0.010217,0.17234000000000002,0.522513,0.899684,-0.002233,0.001721,G
-0.00549,0.7608189999999999,-0.095119,-0.016936,0.261718,-0.30798400000000004,-0.119577,0.06890399999999999,0.251173,F
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.557133,0.484429,0.080399,-0.310094,F
-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,1.43606,0.069175,-0.008699,0.31353600000000004,A
0.4142,-0.16562000000000002,0.05425,-0.8919959999999999,0.976743,-1.055431,-1.25209,-0.896235,0.687713,I
